,bikeid,mean_tripduration
12082,32070,734.8743455497382
8804,28080,734.8888888888889
13142,33169,734.9193548387096
12278,32275,734.9322916666666
11154,30893,734.9571428571429
10126,29762,735.03125
2848,18058,735.0380434782609
4014,19476,735.045
6136,25165,735.15
9714,28996,735.1955719557195
12494,32494,735.210843373494
8480,27756,735.2645914396887
9335,28616,735.3628691983122
10748,30466,735.3743016759777
9481,28763,735.4289473684211
10557,30254,735.4315789473684
12751,32760,735.4598214285714
511,15182,735.4722222222222
13003,33028,735.4802631578947
2479,17611,735.5185185185185
12941,32963,735.536312849162
3120,18379,735.5818181818182
3381,18697,735.5829383886256
9692,28974,735.6546961325967
13385,33421,735.6590909090909
7351,26567,735.6888888888889
156,14718,735.6995305164319
7667,26903,735.7070707070707
9934,29330,735.7365853658537
5073,20912,735.7870967741935
10710,30426,735.7896995708154
13431,33468,735.8
10986,30717,735.8655913978495
11622,31392,735.8689320388349
11784,31566,736.1475409836065
13319,33352,736.2258064516129
4526,20114,736.2283950617284
13103,33130,736.2809917355372
8420,27696,736.28125
3346,18660,736.330985915493
1609,16561,736.3333333333334
3459,18790,736.3333333333334
12678,32685,736.3417721518987
10308,29985,736.404958677686
303,14916,736.4342105263158
9091,28370,736.4353741496599
12705,32713,736.4473684210526
13266,33298,736.50625
10938,30669,736.5271739130435
6642,25688,736.5593220338983
4202,19708,736.5679611650486
13115,33142,736.5689655172414
7714,26950,736.5763888888889
10500,30194,736.5971223021583
9512,28794,736.6239316239316
7520,26754,736.6311111111111
10163,29811,736.6410256410256
11697,31472,736.6509433962265
7531,26765,736.6614785992218
13062,33088,736.7191780821918
12133,32123,736.7429906542056
5857,24873,736.7699115044247
8272,27548,736.7905759162304
9349,28630,736.8115501519757
2784,17978,736.8324873096446
298,14911,736.8715596330276
10672,30381,736.8975903614457
11010,30742,736.9285714285714
12136,32127,736.9873417721519
10975,30706,736.9910714285714
2254,17341,737.0456852791879
5889,24907,737.0978593272172
6861,25911,737.1020408163265
11677,31451,737.140625
10200,29869,737.1705882352941
6190,25223,737.1758793969849
8874,28150,737.1855072463768
5234,21106,737.2462311557789
11441,31203,737.2514619883041
9827,29114,737.3418367346939
754,15476,737.3813559322034
10478,30170,737.4025974025974
1020,15818,737.4195121951219
7133,26340,737.4639175257732
9916,29312,737.5117647058823
8406,27682,737.5492537313432
6484,25530,737.6428571428571
12764,32774,737.6467065868263
13256,33288,737.7216981132076
6005,25029,737.7233429394813
8674,27950,737.7854406130268
13270,33302,737.8066666666666
11258,31007,737.8870967741935
12451,32450,737.953488372093
5900,24918,737.9545454545455
4665,20271,737.9767441860465
6899,25952,738.0127118644068
13387,33423,738.0245398773006
12315,32313,738.0746268656717
6274,25309,738.1039426523297
12753,32762,738.1325966850828
12843,32863,738.1376146788991
4312,19837,738.139344262295
4989,20813,738.1428571428571
2935,18160,738.144
10346,30023,738.1802325581396
1751,16737,738.1891891891892
477,15136,738.2214765100671
6596,25642,738.2746113989638
9744,29026,738.277108433735
12068,32056,738.3134328358209
10157,29805,738.3591160220994
11633,31403,738.4656862745098
444,15087,738.4754098360655
4075,19546,738.4845360824743
1843,16845,738.4929577464789
6815,25863,738.5185185185185
13246,33277,738.5243902439024
11667,31441,738.5511111111111
12433,32431,738.5582524271845
9272,28553,738.5592705167173
5247,21122,738.5721153846154
9601,28883,738.5800711743773
12272,32268,738.6042553191489
13278,33310,738.6282722513089
11063,30796,738.7142857142857
13173,33203,738.7518796992481
12427,32425,738.7662337662338
10173,29821,738.7714285714286
10098,29728,738.7777777777778
11825,31614,738.8057553956835
603,15301,738.8229166666666
7956,27197,738.8268398268398
12853,32874,738.8444444444444
262,14866,738.855614973262
11943,31893,738.8607594936709
2350,17456,738.8741258741259
9137,28416,738.8964401294498
5327,21217,738.8988095238095
13195,33225,738.9285714285714
11311,31067,738.9354838709677
11152,30891,738.9424083769634
10429,30114,738.9837398373984
5963,24986,738.9923664122138
6490,25536,739.0510204081633
6651,25697,739.0526315789474
12729,32738,739.0975609756098
6164,25196,739.1070234113712
12253,32248,739.1076923076923
7973,27214,739.1266968325792
8436,27712,739.149863760218
2810,18008,739.1900826446281
11986,31973,739.2850467289719
4973,20795,739.3977272727273
10187,29856,739.4166666666666
10621,30324,739.4236111111111
7996,27237,739.4243697478992
7595,26830,739.4533762057878
7079,26139,739.4953846153846
864,15624,739.4956140350877
8601,27877,739.5114503816794
12146,32138,739.5217391304348
1251,16119,739.5238095238095
2994,18228,739.5555555555555
3126,18385,739.6013986013986
7524,26758,739.6019417475728
2037,17078,739.6258064516129
12912,32933,739.6551724137931
12412,32410,739.6906779661017
12157,32149,739.7089947089947
12128,32118,739.7290640394089
12685,32692,739.7359307359308
5817,24832,739.7857142857143
7235,26446,739.7981072555204
1829,16828,739.8020833333334
3528,18872,739.8235294117648
11438,31200,739.8425196850394
6773,25821,739.8818681318681
11739,31517,739.9333333333333
6506,25552,739.9625850340136
1107,15929,739.9887640449438
11629,31399,740.010989010989
9663,28945,740.021978021978
7385,26603,740.0236486486486
2126,17187,740.075
13018,33043,740.1297297297298
3502,18841,740.1344086021505
13436,33521,740.1434977578475
7197,26405,740.1466275659824
942,15724,740.1734693877551
1688,16662,740.1908396946565
13051,33077,740.1952662721893
9721,29003,740.2198581560284
11708,31484,740.2245989304813
11451,31213,740.2262773722628
9415,28697,740.239263803681
12579,32584,740.24
12792,32810,740.2440476190476
6623,25669,740.2724458204334
1082,15898,740.2767857142857
367,14993,740.3137254901961
115,14665,740.3407079646017
8502,27778,740.34375
10016,29414,740.3766233766233
1881,16886,740.433962264151
10371,30049,740.448275862069
11380,31138,740.4779874213837
7018,26075,740.61328125
6179,25212,740.6837060702875
7475,26708,740.6905660377358
1981,17010,740.7156862745098
3006,18246,740.7293233082706
12141,32132,740.7462686567164
11093,30827,740.75
11014,30746,740.7735849056604
8068,27310,740.7905405405405
5004,20831,740.7986577181208
1221,16084,740.8423913043479
7509,26742,741.0
5970,24993,741.014880952381
3596,18957,741.0386740331492
7357,26573,741.2268370607029
12925,32947,741.2938144329897
12497,32497,741.2944785276073
7914,27155,741.3531598513011
12346,32344,741.3701657458563
5366,21258,741.4205128205128
8790,28066,741.4329268292682
8214,27489,741.4329501915709
13060,33086,741.4336734693877
1802,16798,741.4644808743169
10449,30136,741.5112359550562
10114,29747,741.5144230769231
9295,28576,741.5611111111111
10266,29943,741.6506024096385
12464,32464,741.6536312849162
12310,32308,741.6549707602339
13326,33359,741.6616541353384
335,14950,741.6877828054298
8701,27977,741.7111111111111
640,15344,741.7530864197531
9430,28712,741.756
10570,30267,741.7860696517413
701,15416,741.8235294117648
10863,30589,741.8263888888889
8849,28125,741.8381962864721
10450,30137,741.8636363636364
10900,30628,741.9145299145299
3211,18495,741.9173553719008
11330,31086,741.9432624113475
4564,20156,742.0
12046,32034,742.0434782608696
2114,17170,742.1525423728814
3092,18346,742.1666666666666
11768,31546,742.1904761904761
11094,30828,742.2055555555555
11519,31282,742.208
11134,30870,742.2328042328043
1444,16363,742.2527472527472
13368,33403,742.2769953051643
12560,32563,742.28125
10745,30463,742.2826086956521
13225,33256,742.2950819672132
11722,31500,742.3018867924528
12937,32959,742.3272727272728
12188,32180,742.3316326530612
12819,32837,742.3732394366198
10330,30007,742.3900709219859
5325,21215,742.3959183673469
10146,29791,742.414364640884
10078,29703,742.4327485380117
10973,30704,742.4367088607595
10709,30425,742.4388888888889
3152,18416,742.4724409448819
12165,32157,742.4778325123152
13139,33166,742.5343511450382
10203,29872,742.5403225806451
5784,24799,742.5578947368421
11359,31116,742.5752688172043
549,15230,742.583850931677
4837,20602,742.6785714285714
10932,30663,742.6838709677419
6600,25646,742.8374558303886
3637,19011,742.8551724137931
8801,28077,742.8828451882845
10691,30407,742.8965517241379
3526,18870,742.9111111111112
5035,20863,742.9318181818181
3196,18476,742.945652173913
10792,30515,742.9557522123894
13451,33549,743.0179640718563
8028,27269,743.0191082802547
3328,18635,743.0232558139535
11068,30801,743.0633802816901
2339,17442,743.1047619047619
13354,33389,743.1265060240963
3602,18965,743.14
12967,32992,743.1441048034934
9665,28947,743.1692307692308
13157,33187,743.230303030303
10063,29684,743.2360248447205
12952,32976,743.2421524663677
11814,31603,743.2484848484848
12781,32799,743.2781954887218
6971,26027,743.3192488262911
6099,25127,743.4097035040431
5746,21714,743.431506849315
3262,18560,743.4358974358975
10597,30298,743.5
7083,26143,743.5090909090909
10665,30374,743.5187969924812
10493,30186,743.5225225225225
7068,26128,743.5310344827586
12021,32008,743.5464480874317
12681,32688,743.5786516853933
11885,31729,743.6046511627907
7167,26375,743.6228373702422
10504,30198,743.6229508196722
9767,29050,743.6325301204819
2668,17842,743.640625
7186,26394,743.6470588235294
11156,30895,743.6818181818181
2400,17521,743.7105263157895
11829,31618,743.7226277372263
6122,25150,743.7554585152839
2084,17133,743.7614678899082
11252,30999,743.7625
10097,29727,743.8
4603,20198,743.8653061224489
3574,18929,743.8970588235294
6502,25548,743.9047619047619
11889,31781,744.063829787234
8766,28042,744.1330472103004
8673,27949,744.1590909090909
5616,21546,744.179104477612
10092,29722,744.1811023622047
10767,30488,744.1976744186046
10571,30268,744.314606741573
13299,33332,744.3162393162393
6186,25219,744.3172413793103
12078,32066,744.36
5990,25013,744.373801916933
5104,20955,744.3802083333334
8048,27290,744.3975903614457
10281,29958,744.4012345679013
10765,30486,744.4035087719299
12389,32387,744.41
34,14573,744.435294117647
1393,16298,744.4367816091954
10374,30056,744.453488372093
2149,17217,744.5673758865248
7744,26981,744.5963855421687
12935,32957,744.6060606060606
10475,30167,744.6527777777778
10460,30148,744.6576576576576
9745,29027,744.6952380952381
182,14760,744.702380952381
11984,31971,744.7098765432099
5354,21246,744.743961352657
1474,16399,744.7528735632184
11211,30954,744.7549668874173
12020,32007,744.7597765363129
1740,16723,744.7644444444444
10808,30531,744.796052631579
7828,27068,744.7972350230415
8164,27439,744.8773006134969
12380,32378,744.9039548022599
6354,25393,744.9400630914827
1309,16194,744.9407407407407
12891,32912,744.9492385786803
11028,30760,744.9666666666667
972,15762,745.0
11757,31535,745.0463576158941
5287,21171,745.0982658959538
1496,16425,745.1021505376344
7417,26636,745.1078066914498
12362,32360,745.2385786802031
11239,30986,745.2403100775193
4044,19509,745.328
11549,31314,745.328947368421
12873,32894,745.3533834586466
9678,28960,745.3775510204082
12005,31992,745.4764397905759
10512,30206,745.4891304347826
8967,28243,745.5046439628483
8506,27782,745.5634218289085
7678,26914,745.5798611111111
10300,29977,745.5845070422536
5961,24984,745.6077586206897
12336,32334,745.6225490196078
252,14854,745.6605504587156
1061,15875,745.6694214876034
6095,25122,745.7399380804953
3387,18703,745.7462686567164
7156,26364,745.7823529411764
3772,19177,745.8097826086956
4432,19997,745.8375
10567,30264,745.8571428571429
7308,26521,745.8590163934426
5441,21340,745.9212121212121
13057,33083,745.9384615384615
3755,19154,745.9555555555555
1870,16874,746.0483091787439
11166,30906,746.1038961038961
8325,27601,746.1243243243243
1944,16970,746.1711229946524
12238,32233,746.2358490566038
8772,28048,746.2892561983471
11554,31319,746.3225806451613
10053,29585,746.3478260869565
10717,30433,746.3555555555556
9651,28933,746.3636363636364
4303,19828,746.3965517241379
7839,27080,746.4022556390977
10968,30699,746.4844720496894
11793,31578,746.5
13078,33105,746.5474452554745
2915,18138,746.648401826484
10418,30103,746.6533333333333
12609,32614,746.7098214285714
1297,16178,746.744
4447,20013,746.7888198757764
9081,28360,746.8125
3379,18695,746.8148148148148
6917,25971,746.8320610687023
9672,28954,746.8384879725086
7100,26227,746.8484848484849
12888,32909,746.8676470588235
94,14641,746.8743718592965
10793,30516,746.8758620689655
7750,26987,746.9093851132686
4186,19685,746.9114583333334
6240,25274,746.9124087591241
6246,25280,746.9297297297297
7935,27176,746.9444444444445
11840,31631,746.9466666666667
10670,30379,746.9929078014185
11845,31636,747.0224719101124
6143,25172,747.0255319148936
9389,28671,747.044776119403
11741,31519,747.0485436893204
7304,26517,747.0710900473933
6324,25360,747.079295154185
9172,28451,747.1322751322751
5716,21666,747.1351351351351
2764,17957,747.1388888888889
5118,20970,747.1447368421053
4214,19723,747.1648351648352
2546,17691,747.1757575757575
1639,16595,747.2522522522522
11905,31798,747.2608695652174
5511,21418,747.3142857142857
2329,17431,747.3482142857143
2447,17577,747.3617021276596
11313,31069,747.3842105263158
12849,32869,747.4140625
10288,29965,747.4251207729469
6318,25354,747.4272300469484
2444,17572,747.431906614786
11612,31382,747.455
8096,27369,747.4615384615385
2505,17640,747.4728260869565
7800,27037,747.472972972973
12077,32065,747.4834710743802
10116,29749,747.489898989899
8743,28019,747.5340909090909
6526,25572,747.5569620253165
9742,29024,747.5762711864406
436,15079,747.5965909090909
6826,25875,747.6336336336336
12035,32023,747.6359832635983
4149,19635,747.6848484848484
3408,18729,747.698224852071
12811,32829,747.7358490566038
10242,29917,747.7615894039735
10262,29939,747.7638190954774
458,15107,747.7641025641026
9687,28969,747.7923497267759
12102,32091,747.8326359832636
1932,16955,747.922619047619
11425,31187,747.9360465116279
4206,19715,747.9385474860335
8009,27250,747.9466292134831
8093,27366,747.9878048780488
7659,26895,748.0171428571429
10227,29898,748.0696517412936
5018,20846,748.1071428571429
10436,30122,748.140350877193
5256,21133,748.1413043478261
9388,28670,748.1451187335092
11608,31378,748.1470588235294
776,15509,748.1807228915662
12870,32891,748.2089552238806
7856,27097,748.2282282282282
3012,18252,748.245810055866
2100,17152,748.3285714285714
6291,25326,748.3365384615385
11970,31955,748.3523809523809
5915,24935,748.358803986711
10629,30333,748.3921568627451
